547340013,Track: Hazard Mitigation in New Zealand: A Presentation by Kristin Hoskin by APA_Planning,/apa_planning/hazard-mitigation-in-new-zealand-a-presentation-by-kristin-hoskin,"<p>In 2008, APA's Jim Schwab, AICP, was invited by the Centre for Advanced Engineering in New Zealand (CAENZ), located at the University of Canterbury in Christchurch, to serve as a visiting fellow, studying New Zealand hazards planning and offering consultation on national hazards policy. Schwab's trip lasted three weeks from July 25 to August 15, 2008, during which he traveled the country, delivering seven different lectures and seminars, including presentation at the Australasian Natural Hazards Conference and to a joint meeting of staff members of the Ministry of the Environment and the Ministry of Civil Defense and Emergency Management. A year later, in October 2009, Kristin Hoskin, who managed Jim's itinerary for CAENZ, visited APA in Chicago. She delivered a presentation and was interviewed for this episode.</p><p>Learn more: <a href=""https://gate.sc?url=https%3A%2F%2Fwww.planning.org%2Fresources%2Fdisaster%2F&amp;token=ee10f7-1-1559851805372"" rel=""nofollow"" target=""_blank"" title=""https://www.planning.org/resources/disaster/"">www.planning.org/resources/disaster/</a></p><p>Photo by flickr user Geee Kay: <a href=""https://gate.sc?url=https%3A%2F%2Fflic.kr%2Fp%2FgvuJ3d&amp;token=a5e202-1-1559851805372"" rel=""nofollow"" target=""_blank"" title=""https://flic.kr/p/gvuJ3d"">flic.kr/p/gvuJ3d</a></p>"
547338843,"Track: Quarterly Legislative &amp; Policy Briefing | February 22, 2010 by APA_Planning",/apa_planning/quarterly-legislative-policy-briefing-february-22-2010,"<p>In this episode, APA's Jason Jordan provides an update on federal planning policy.</p><p>Learn more about APA's policy and advocacy efforts: <a href=""https://gate.sc?url=https%3A%2F%2Fwww.planning.org%2Fpolicy%2F&amp;token=1520db-1-1559851806998"" rel=""nofollow"" target=""_blank"" title=""https://www.planning.org/policy/"">www.planning.org/policy/</a></p>"
547337256,Track: &quot;Foreclosing the Dream&quot; Media Briefing by APA_Planning,/apa_planning/foreclosing-the-dream-media-briefing,"<p>""Foreclosing the Dream: How America's Housing Crisis Is Reshaping Our Cities and Suburbs"" is the first book to look beyond financial manipulations to understand what truly fueled the foreclosure crisis and what it means for the future of suburbs and cities.</p><p>Learn more: <a href=""https://gate.sc?url=https%3A%2F%2Fwww.planning.org%2Fhome%2F&amp;token=9b4094-1-1559851808491"" rel=""nofollow"" target=""_blank"" title=""https://www.planning.org/home/"">www.planning.org/home/</a> <br> | <a href=""https://gate.sc?url=https%3A%2F%2Fwww.planning.org%2Fplanning%2F2010%2Ffeb%2Fforeclosing.htm&amp;token=9e1962-1-1559851808491"" rel=""nofollow"" target=""_blank"" title=""https://www.planning.org/planning/2010/feb/foreclosing.htm"">www.planning.org/planning/2010/feb/foreclosing.htm</a></p>"
547335108,"Track: Post-Katrina Demographics, with Rafe Rabalais by APA_Planning",/apa_planning/post-katrina-demographics-with-rafe-rabalais,"<p>APA's Meghan Stromberg discusses post—Hurricane Katrina demographics in New Orleans with Rafe Rabalais, senior planner with GCR &amp; Associates. The city's population was decimated following the hurricane. But five years on, about 75 percent of residents have returned, and rebuilding is under way.</p><p>Learn more about demographics in planning: <a href=""https://gate.sc?url=https%3A%2F%2Fwww.planning.org%2Fpublications%2Freport%2F9165143%2F&amp;token=cf2248-1-1559851810062"" rel=""nofollow"" target=""_blank"" title=""https://www.planning.org/publications/report/9165143/"">www.planning.org/publications/report/9165143/</a></p>"
547333128,"Track: Green Community: Energy, with Erica and Mark Heller by APA_Planning",/apa_planning/green-community-energy-with-erica-and-mark-heller,"<p>The health of our planet and our selves depends on how we plan, design, and construct the world between our buildings. Hear from contributors of ""Green Community,"" the new book from APA published in conjunction with the National Building Museum. This episode features Erica and Mark Heller.</p><p>Learn more: <a href=""https://gate.sc?url=http%3A%2F%2Fwww.planning.org%2Fnationalcenters%2Fgreen%2F&amp;token=b47484-1-1559851811263"" rel=""nofollow"" target=""_blank"" title=""http://www.planning.org/nationalcenters/green/"">www.planning.org/nationalcenters/green/</a></p>"
exit,Track: Plan4Health: Be-Well Bensenville by APA_Planning,/apa_planning/plan4health-be-well,"<p>Listen to interviews with Plan4Health coalition members who focused on increasing healthy living aspects like active transportation and access to nutritious foods in their communities.</p><p>Through an overarching collaborative strategy that brought American Planning Association (APA) members together with members of the American Public Health Association (APHA), the Plan4Health initiative addressed health goals using planning strategies. Coalitions made up of APA chapters, APHA affiliate groups, and others worked to set a new paradigm for healthy planning and solve tough problems by leveraging complementary expertise and influence.</p><p>Learn more: <a href=""https://gate.sc?url=https%3A%2F%2Fwww.planning.org%2Fnationalcenters%2Fhealth%2Fpsecoalitions%2F&amp;token=d280ad-1-1559851813144"" rel=""nofollow"" target=""_blank"" title=""https://www.planning.org/nationalcenters/health/psecoalitions/"">www.planning.org/nationalcenters/…h/psecoalitions/</a></p>"
531045510,"Track: Plan4Health: Dane County, Wisconsin by APA_Planning",/apa_planning/plan4health-dane-county,"<p>Listen to interviews with Plan4Health coalition members who focused on increasing healthy living aspects like active transportation and access to nutritious foods in their communities.</p><p>Through an overarching collaborative strategy that brought American Planning Association (APA) members together with members of the American Public Health Association (APHA), the Plan4Health initiative addressed health goals using planning strategies. Coalitions made up of APA chapters, APHA affiliate groups, and others worked to set a new paradigm for healthy planning and solve tough problems by leveraging complementary expertise and influence.</p><p>Learn more: <a href=""https://gate.sc?url=https%3A%2F%2Fwww.planning.org%2Fnationalcenters%2Fhealth%2Fpsecoalitions%2F&amp;token=cec4ad-1-1559851814540"" rel=""nofollow"" target=""_blank"" title=""https://www.planning.org/nationalcenters/health/psecoalitions/"">www.planning.org/nationalcenters/…h/psecoalitions/</a></p>"
531045504,Track: Plan4Health: Delaware Coalition for Healthy Eating and Active Living by APA_Planning,/apa_planning/plan4health-delaware-coalition,"<p>Listen to interviews with Plan4Health coalition members who focused on increasing healthy living aspects like active transportation and access to nutritious foods in their communities.</p><p>Through an overarching collaborative strategy that brought American Planning Association (APA) members together with members of the American Public Health Association (APHA), the Plan4Health initiative addressed health goals using planning strategies. Coalitions made up of APA chapters, APHA affiliate groups, and others worked to set a new paradigm for healthy planning and solve tough problems by leveraging complementary expertise and influence.</p><p>Learn more: <a href=""https://gate.sc?url=https%3A%2F%2Fwww.planning.org%2Fnationalcenters%2Fhealth%2Fpsecoalitions%2F&amp;token=d4ecad-1-1559851816356"" rel=""nofollow"" target=""_blank"" title=""https://www.planning.org/nationalcenters/health/psecoalitions/"">www.planning.org/nationalcenters/…h/psecoalitions/</a></p>"
548330274,Track: People and Places: 2013 AICP Symposium by APA_Planning,/apa_planning/people-and-places-2013-aicp-symposium,"<p>Immigration is woven into American history. But what about its future? Each year APA's professional institute, the American Institute of Certified Planners (AICP), hosts a fall symposium on a timely topic in planning. As federal legislators debate immigration reform, this fall's symposium looks at how immigrants affect the economies and cultures of the cities where they live and work. Hear regional perspectives on a dynamic group of people and their role in places across the United States.</p><p>Learn more about the AICP Symposium and watch or listen to previous year's talks: <a href=""https://gate.sc?url=https%3A%2F%2Fwww.planning.org%2Faicp%2Fsymposium%2F&amp;token=d9c287-1-1559851818383"" rel=""nofollow"" target=""_blank"" title=""https://www.planning.org/aicp/symposium/"">www.planning.org/aicp/symposium/</a></p>"
547499940,Track: Neighbors and Neighborhoods: An Interview with Sidney Brower by APA_Planning,/apa_planning/neighbors-and-neighborhoods-an-interview-with-sidney-brower,"<p>In this podcast episode, Sidney Brower, author of ""Neighbors &amp; Neighborhoods: Elements of Successful Community Design,"" discuss the connection between community design and the ability of residents to come together as a community.</p><p>Learn more: <a href=""https://gate.sc?url=https%3A%2F%2Fwww.planning.org&amp;token=da3def-1-1559851820910"" rel=""nofollow"" target=""_blank"" title=""https://www.planning.org"">www.planning.org</a> | <a href=""https://gate.sc?url=https%3A%2F%2Fwww.amazon.com%2FNeighbors-Neighborhoods-Elements-Successful-Community%2Fdp%2F1611900018&amp;token=75d82a-1-1559851820910"" rel=""nofollow"" target=""_blank"" title=""https://www.amazon.com/Neighbors-Neighborhoods-Elements-Successful-Community/dp/1611900018"">www.amazon.com/Neighbors-Neighbo…ity/dp/1611900018</a></p><p>Photo by flickr user BeyondDC: <a href=""https://gate.sc?url=https%3A%2F%2Fflic.kr%2Fp%2FjdJo3H&amp;token=18a1b5-1-1559851820910"" rel=""nofollow"" target=""_blank"" title=""https://flic.kr/p/jdJo3H"">flic.kr/p/jdJo3H</a></p>"
547489107,"Track: Kids and Community: An Interview with Roger Hart, Part 1 by APA_Planning",/apa_planning/kids-and-community-an-interview-with-roger-hart-part-1,"<p>Listen to part 1 of Roger Hart and Ramona Mullahy in conversation. Hart is co-director of the Children's Environments Research Group at the City University of New York. His work focuses on the development of theory and research on children's relationship to the physical environment. He has been particularly concerned with the application of research to the planning and design of children's environments and to environmental education.</p><p>Learn more: <a href=""https://gate.sc?url=https%3A%2F%2Fwww.planning.org%2Feducators&amp;token=9dfe3c-1-1559851822679"" rel=""nofollow"" target=""_blank"" title=""https://www.planning.org/educators"">www.planning.org/educators</a></p><p>Photo by flickr user WomEOS: <a href=""https://gate.sc?url=https%3A%2F%2Fflic.kr%2Fp%2Fa3LtwD&amp;token=bd6267-1-1559851822679"" rel=""nofollow"" target=""_blank"" title=""https://flic.kr/p/a3LtwD"">flic.kr/p/a3LtwD</a></p>"
547480749,Track: Planning for Post-Disaster: An Interview with Edward Thomas and Alessandra Jerolleman by APA_Planning,/apa_planning/planning-for-post-disaster-an-interview-with-edward-thomas-and-alessandra-jerolleman,"<p>On February 10–11, 2011, the American Planning Association hosted a scoping symposium in its Chicago office to explore a number of essential issues in guiding the PAS Report project ""Planning for Post-Disaster Recovery: Next Generation"" as it moves forward. Invited participants focused on helping APA to define the appropriate audiences and central issues for the project, delineate the guiding principles in planning for post-disaster recovery, refine the outline for the PAS Report, and identify criteria for best practices and potential case examples to study.</p><p>In this episode, APA's Jim Schwab, FAICP, talks with Edward Thomas and Alessandra Jerolleman of the Natural Hazard Mitigation Association.</p><p>Learn more: <a href=""https://gate.sc?url=https%3A%2F%2Fwww.planning.org%2Fpublications%2Freport%2F9026899%2F&amp;token=edf6cc-1-1559851824177"" rel=""nofollow"" target=""_blank"" title=""https://www.planning.org/publications/report/9026899/"">www.planning.org/publications/report/9026899/</a></p>"
547472817,"Track: Reconsidering Jane Jacobs; A Discussion with Max Page, Rudayna Abdo, and Jamin Creed Rowan by APA_Planning",/apa_planning/reconsidering-jane-jacobs-a-discussion-with-max-page-rudayna-abdo-and-jamin-creed-rowan,"<p>How did one woman change an entire profession in a few short years with such lasting effects? Listen as Max Page, co-editor of the book"" Reconsidering Jane Jacobs"" discusses Jacobs's lasting, global influence. Joining Page are contributors Rudayna Abdo, AICP, director of planning at Otak International's Abu Dhabi office; and Jamin Creed Rowan, assistant professor of English at Brigham Young University.</p><p>Learn more: <a href=""https://gate.sc?url=https%3A%2F%2Fwww.planning.org%2Ftimeline%2F&amp;token=32ca9d-1-1559851825971"" rel=""nofollow"" target=""_blank"" title=""https://www.planning.org/timeline/"">www.planning.org/timeline/</a></p><p>Photo of Jane Jacobs from the Library of Congress: <a href=""https://gate.sc?url=http%3A%2F%2Floc.gov%2Fpictures%2Fresource%2Fcph.3c37838%2F&amp;token=745933-1-1559851825971"" rel=""nofollow"" target=""_blank"" title=""http://loc.gov/pictures/resource/cph.3c37838/"">loc.gov/pictures/resource/cph.3c37838/</a></p>"
547444995,Track: Planning for Post-Disaster: David Miller and Gavin Smith by APA_Planning,/apa_planning/planning-for-post-disaster-david-miller-and-gavin-smith,"<p>On February 10–11, 2011, the American Planning Association hosted a scoping symposium in its Chicago office to explore a number of essential issues in guiding the PAS Report project ""Planning for Post-Disaster Recovery: Next Generation"" as it moves forward. Invited participants focused on helping APA to define the appropriate audiences and central issues for the project, delineate the guiding principles in planning for post-disaster recovery, refine the outline for the PAS Report, and identify criteria for best practices and potential case examples to study.</p><p>In this episode, APA's Jim Schwab, FAICP, talks with David Miller and Gavin Smith.</p><p>Learn more: <a href=""https://gate.sc?url=http%3A%2F%2Fwww.planning.org%2Fpublications%2Freport%2F9026899%2F&amp;token=817ffa-1-1559851828602"" rel=""nofollow"" target=""_blank"" title=""http://www.planning.org/publications/report/9026899/"">www.planning.org/publications/report/9026899/</a></p>"
547444734,Track: Planning for Post-Disaster: Barry Hokanson by APA_Planning,/apa_planning/planning-for-post-disaster-barry-hokanson,"<p>On February 10–11, 2011, the American Planning Association hosted a scoping symposium in its Chicago office to explore a number of essential issues in guiding the PAS Report project ""Planning for Post-Disaster Recovery: Next Generation"" as it moves forward. Invited participants focused on helping APA to define the appropriate audiences and central issues for the project, delineate the guiding principles in planning for post-disaster recovery, refine the outline for the PAS Report, and identify criteria for best practices and potential case examples to study.</p><p>In this episode, APA's Jim Schwab, FAICP, talks with Barry Hokanson.</p><p>Learn more: <a href=""https://gate.sc?url=http%3A%2F%2Fwww.planning.org%2Fpublications%2Freport%2F9026899%2F&amp;token=81a40a-1-1559851830424"" rel=""nofollow"" target=""_blank"" title=""http://www.planning.org/publications/report/9026899/"">www.planning.org/publications/report/9026899/</a></p>"
547443330,Track: Planning for Post-Disaster: Ken Topping and Laurie Johnson by APA_Planning,/apa_planning/planning-for-post-disaster-ken-topping-and-laurie-johnson,"<p>On February 10–11, 2011, the American Planning Association hosted a scoping symposium in its Chicago office to explore a number of essential issues in guiding the PAS Report project ""Planning for Post-Disaster Recovery: Next Generation"" as it moves forward. Invited participants focused on helping APA to define the appropriate audiences and central issues for the project, delineate the guiding principles in planning for post-disaster recovery, refine the outline for the PAS Report, and identify criteria for best practices and potential case examples to study.</p><p>In this episode, APA's Jim Schwab, FAICP, talks with Ken Topping, FAICP, and Laurie Johnson.</p><p>Learn more: <a href=""https://gate.sc?url=http%3A%2F%2Fwww.planning.org%2Fpublications%2Freport%2F9026899%2F&amp;token=81bc8a-1-1559851832484"" rel=""nofollow"" target=""_blank"" title=""http://www.planning.org/publications/report/9026899/"">www.planning.org/publications/report/9026899/</a></p>"
547442706,Track: Planning for Post-Disaster: Matt Campbell and Roy Wright of FEMA by APA_Planning,/apa_planning/planning-for-post-disaster-matt-campbell-and-roy-wright-of-fema,"<p>On February 10–11, 2011, the American Planning Association hosted a scoping symposium in its Chicago office to explore a number of essential issues in guiding the PAS Report project ""Planning for Post-Disaster Recovery: Next Generation"" as it moves forward. Invited participants focused on helping APA to define the appropriate audiences and central issues for the project, delineate the guiding principles in planning for post-disaster recovery, refine the outline for the PAS Report, and identify criteria for best practices and potential case examples to study.</p><p>In this episode, APA's Jim Schwab, FAICP, talks with Matt Campbell and Roy Wright of the Federal Emergency Management Agency (FEMA).</p><p>Learn more: <a href=""https://gate.sc?url=http%3A%2F%2Fwww.planning.org%2Fpublications%2Freport%2F9026899%2F&amp;token=81d00a-1-1559851834785"" rel=""nofollow"" target=""_blank"" title=""http://www.planning.org/publications/report/9026899/"">www.planning.org/publications/report/9026899/</a></p>"
547438452,Track: 2011 APA Opening Keynote Ethics Discussion by APA_Planning,/apa_planning/ethics-session,"<p>This post-conference virtual discussion focuses on ethics in planning and is based on the Opening Keynote from the 2011 National Planning Conference in Boston, which was delivered by Professor Michael Sandel of Harvard University.</p><p>This discussion was led by Patricia E. Salkin and Dwight H. Merriam, FAICP.</p><p>Learn more: <a href=""https://gate.sc?url=https%3A%2F%2Fwww.planning.org%2Fethics%2F&amp;token=fcea4a-1-1559851837179"" rel=""nofollow"" target=""_blank"" title=""https://www.planning.org/ethics/"">www.planning.org/ethics/</a></p>"
547421424,Track: The Paradox of Urban Space: An Interview with Sharon Sutton by APA_Planning,/apa_planning/the-paradox-of-urban-space-an-interview-with-sharon-sutton,"<p>Professor Sharon Sutton has had a long career in developing youth engagement programs with a special interest in involving minority and disenfranchised youth. Professor Sutton is interviewed in this episode by Ramona Mullahey, editor of ResoucesZine, APA's electronic publication on youth engagement. They discuss Sutton's new book, ""The Paradox of Urban Space: Inequity and Transformation in Marginalized Communities.""</p><p>Learn more: <a href=""https://gate.sc?url=https%3A%2F%2Fwww.planning.org%2Feducators%2F&amp;token=277b8-1-1559851838757"" rel=""nofollow"" target=""_blank"" title=""https://www.planning.org/educators/"">www.planning.org/educators/</a></p><p>Photo by flickr userJohn Mason: <a href=""https://gate.sc?url=https%3A%2F%2Fflic.kr%2Fp%2FpSE2Y1&amp;token=b52223-1-1559851838757"" rel=""nofollow"" target=""_blank"" title=""https://flic.kr/p/pSE2Y1"">flic.kr/p/pSE2Y1</a></p>"
547419837,"Track: Green Community: Conservation, with Timothy Beatley and Patrice Frey by APA_Planning",/apa_planning/green-community-conservation-with-timothy-beatley-and-patrice-frey,"<p>The health of our planet and our selves depends on how we plan, design, and construct the world between our buildings. Hear from contributors of ""Green Community,"" the new book from APA published in conjunction with the National Building Museum. This episode features Timothy Beatley and Patrice Frey.</p><p>Learn more: <a href=""https://gate.sc?url=https%3A%2F%2Fwww.planning.org%2Fnationalcenters%2Fgreen%2F&amp;token=1ee0bf-1-1559851840190"" rel=""nofollow"" target=""_blank"" title=""https://www.planning.org/nationalcenters/green/"">www.planning.org/nationalcenters/green/</a></p>"
548320431,Track: CicLAvia: An Interview with Aaron Paley by APA_Planning,/apa_planning/ciclavia-an-interview-with-aaron-paley,"<p>APA's Roberta Rewers talks with Aaron Paley about CicLAvia, a bicycle and pedestrian event in Los Angeles.</p><p>Learn more: <a href=""https://gate.sc?url=http%3A%2F%2Fwww.ciclavia.org&amp;token=23db42-1-1559851841377"" rel=""nofollow"" target=""_blank"" title=""http://www.ciclavia.org"">www.ciclavia.org</a> | <a href=""https://gate.sc?url=https%3A%2F%2Fwww.planning.org&amp;token=dac04f-1-1559851841377"" rel=""nofollow"" target=""_blank"" title=""https://www.planning.org"">www.planning.org</a></p><p>Photo by flickr user LowAltidude: <a href=""https://gate.sc?url=https%3A%2F%2Fflic.kr%2Fp%2FdXhfzX&amp;token=132259-1-1559851841377"" rel=""nofollow"" target=""_blank"" title=""https://flic.kr/p/dXhfzX"">flic.kr/p/dXhfzX</a></p>"
548320329,Track: Planning Los Angeles by APA_Planning,/apa_planning/planning-los-angeles,"<p>Timothy Mennel, editor of APA Planners Press, interviews editor David C. Sloane and contributors Todd Gish and Andrew Whittemore on their newest book, ""Planning Los Angeles.""</p><p>Learn more: <a href=""https://gate.sc?url=https%3A%2F%2Fwww.planning.org&amp;token=da6fcf-1-1559851843233"" rel=""nofollow"" target=""_blank"" title=""https://www.planning.org"">www.planning.org</a> | <a href=""https://gate.sc?url=https%3A%2F%2Fwww.amazon.com%2FPlanning-Los-Angeles-David-Sloane%2Fdp%2F1611900042&amp;token=54b5a7-1-1559851843233"" rel=""nofollow"" target=""_blank"" title=""https://www.amazon.com/Planning-Los-Angeles-David-Sloane/dp/1611900042"">www.amazon.com/Planning-Los-Ange…ane/dp/1611900042</a></p><p>Photo by flickr user Giuseppe Milo: <a href=""https://gate.sc?url=https%3A%2F%2Fflic.kr%2Fp%2FFzXJjk&amp;token=ada215-1-1559851843233"" rel=""nofollow"" target=""_blank"" title=""https://flic.kr/p/FzXJjk"">flic.kr/p/FzXJjk</a></p>"
547878543,Track: New Orleans Recovery: A Social Science Perspective by APA_Planning,/apa_planning/new-orleans-recovery-a-social-science-perspective,"<p>Jim Schwab, manager of the APA Hazards Planning Research Center and editor of the Recovery News blog, interviews Shirley Laska, PhD, and Kristina Peterson, PhD, from the Center for Hazards Assessment, Response, and Technology at the University of New Orleans (UNO-CHART).</p><p>Learn more: <a href=""https://gate.sc?url=https%3A%2F%2Fwww.planning.org%2Fnationalcenters%2Fhazards&amp;token=7c5286-1-1559851844936"" rel=""nofollow"" target=""_blank"" title=""https://www.planning.org/nationalcenters/hazards"">www.planning.org/nationalcenters/hazards</a></p><p>Photo by flickr user Pedro Szekely: <a href=""https://gate.sc?url=https%3A%2F%2Fflic.kr%2Fp%2F22Wcyer&amp;token=fb2904-1-1559851844936"" rel=""nofollow"" target=""_blank"" title=""https://flic.kr/p/22Wcyer"">flic.kr/p/22Wcyer</a></p>"
547498890,"Track: Planning, Policy, and Poetics: Reviving Investment in Transportation and Infrastructure in America by APA_Planning",/apa_planning/2011-lenfant-lecture-on-city-planning-and-design-with-marilyn-taylor,"<p>The 2011 L'Enfant Lecture on City Planning and Design was delivered by Marilyn Taylor, who became dean of The School of Design at the University of Pennsylvania in October 2008 after practicing as an architect and urban designer at Skidmore Owings &amp; Merrill. Taylor spoke on whether designers and planners can help rekindle a sense of stewardship for the future and rebuild the public will that's needed to stimulate investment.</p><p>Learn more: <a href=""https://gate.sc?url=https%3A%2F%2Fwww.planning.org%2Fpolicy%2Fprinciples%2Finfrastructure&amp;token=c869d6-1-1559851847040"" rel=""nofollow"" target=""_blank"" title=""https://www.planning.org/policy/principles/infrastructure"">www.planning.org/policy/principles/infrastructure</a></p><p>Photo by flickr user Sam Javanrouh: <a href=""https://gate.sc?url=https%3A%2F%2Fflic.kr%2Fp%2F8pTA9i&amp;token=c021d9-1-1559851847040"" rel=""nofollow"" target=""_blank"" title=""https://flic.kr/p/8pTA9i"">flic.kr/p/8pTA9i</a></p>"
547490001,"Track: Kids and Community: An Interview with Roger Hart, Part 2 by APA_Planning",/apa_planning/kids-and-community-an-interview-with-roger-hart-part-2,"<p>Listen to part 2 of Roger Hart and Ramona Mullahy in conversation. Hart is co-director of the Children's Environments Research Group at the City University of New York. His work focuses on the development of theory and research on children's relationship to the physical environment. He has been particularly concerned with the application of research to the planning and design of children's environments and to environmental education.</p><p>Learn more: <a href=""https://gate.sc?url=https%3A%2F%2Fwww.planning.org%2Feducators&amp;token=9df6dc-1-1559851848559"" rel=""nofollow"" target=""_blank"" title=""https://www.planning.org/educators"">www.planning.org/educators</a></p><p>Photo by flickr user WomEOS: <a href=""https://gate.sc?url=https%3A%2F%2Fflic.kr%2Fp%2Fa3LtwD&amp;token=5d6260-1-1559851848559"" rel=""nofollow"" target=""_blank"" title=""https://flic.kr/p/a3LtwD"">flic.kr/p/a3LtwD</a></p>"
547445241,Track: Planning for Post-Disaster: Lincoln Walther by APA_Planning,/apa_planning/planning-for-post-disaster-lincoln-walther,"<p>On February 10–11, 2011, the American Planning Association hosted a scoping symposium in its Chicago office to explore a number of essential issues in guiding the PAS Report project ""Planning for Post-Disaster Recovery: Next Generation"" as it moves forward. Invited participants focused on helping APA to define the appropriate audiences and central issues for the project, delineate the guiding principles in planning for post-disaster recovery, refine the outline for the PAS Report, and identify criteria for best practices and potential case examples to study.</p><p>In this episode, APA's Jim Schwab, FAICP, talks with Lincoln Walther of CSA International.</p><p>Learn more: <a href=""https://gate.sc?url=https%3A%2F%2Fwww.planning.org%2Fpublications%2Freport%2F9026899%2F&amp;token=edf418-1-1559851850308"" rel=""nofollow"" target=""_blank"" title=""https://www.planning.org/publications/report/9026899/"">www.planning.org/publications/report/9026899/</a></p>"
547445136,Track: Planning for Post-Disaster: David Godschalk and Gerald Jones by APA_Planning,/apa_planning/planning-for-post-disaster-david-godschalk-and-gerald-jones,"<p>On February 10–11, 2011, the American Planning Association hosted a scoping symposium in its Chicago office to explore a number of essential issues in guiding the PAS Report project ""Planning for Post-Disaster Recovery: Next Generation"" as it moves forward. Invited participants focused on helping APA to define the appropriate audiences and central issues for the project, delineate the guiding principles in planning for post-disaster recovery, refine the outline for the PAS Report, and identify criteria for best practices and potential case examples to study.</p><p>In this episode, APA's Jim Schwab, FAICP, talks with David Godschalk, FAICP, and Gerald Jones.</p><p>Learn more: <a href=""https://gate.sc?url=http%3A%2F%2Fwww.planning.org%2Fpublications%2Freport%2F9026899%2F&amp;token=81ac6a-1-1559851851873"" rel=""nofollow"" target=""_blank"" title=""http://www.planning.org/publications/report/9026899/"">www.planning.org/publications/report/9026899/</a></p>"
548327259,Track: Infrastructure Too Big to Fail: Interview with Professor Thomas O&#x27;Rourke by APA_Planning,/apa_planning/infrastructure-too-big-to-fail-interview-with-professor-thomas-orourke,"<p>Professor Thomas O’Rourke spoke in July 2012 at the Natural Hazards Workshop in Broomfield, Colorado, on the subject of “Infrastructure Too Big to Fail.” Jim Schwab, AICP, manager of the APA Hazards Planning Research Center, caught up with him later to explore that subject in the context of natural disasters. Their conversation is the focus of this podcast.</p><p>O’Rourke is the Thomas R. Briggs Professor of Engineering at Cornell University.</p><p>Learn more: <a href=""https://gate.sc?url=https%3A%2F%2Fwww.planning.org%2Fresources%2Finfrastructure%2F&amp;token=bc8415-1-1559851853075"" rel=""nofollow"" target=""_blank"" title=""https://www.planning.org/resources/infrastructure/"">www.planning.org/resources/infrastructure/</a></p>"
548322870,Track: Aging in Place: Planning&#x27;s Role and Responsibilities by APA_Planning,/apa_planning/aging-in-place-plannings-role-and-responsibilities,"<p>As large populations in the United States are aging, our communities must adapt to this demographic shift. More people are living longer in varying locations from cities and towns to rural areas of the country. Planners are in a position to ensure that this growing population has access to services no matter what the context. Issues of mobility, food access, and healthy living are just some topics to be explored in this year's AICP Symposium.</p><p>Panelists include: Sandy Markwood, CEO of the National Association of Area Agencies on Aging; Jana Lynott, AICP, strategic policy advisor at AARP; David Ferleger of David Ferleger Law Office; and Elinor Ginzler, moderator and senior director of the Cahnmann Center for Supportive Services at the Jewish Council for the Aging.</p><p>Learn more: <a href=""https://gate.sc?url=https%3A%2F%2Fwww.planning.org%2Faicp%2Fsymposium%2F&amp;token=df5687-1-1559851854569"" rel=""nofollow"" target=""_blank"" title=""https://www.planning.org/aicp/symposium/"">www.planning.org/aicp/symposium/</a></p>"
548321484,Track: In Motion: An Interview with Tony Hiss by APA_Planning,/apa_planning/in-motion-an-interview-with-tony-hiss,"<p>Author Tony Hiss talks with Bob Yaro, president of the Regional Plan Association, about his new paperback edition of ""In Motion: The Experience of Travel."" Hiss and Yaro discuss how planners can take on the role of stewards of Deep Travel.</p><p>Learn more: <a href=""https://gate.sc?url=https%3A%2F%2Fwww.planning.org&amp;token=da7b9f-1-1559851856904"" rel=""nofollow"" target=""_blank"" title=""https://www.planning.org"">www.planning.org</a> | <a href=""https://gate.sc?url=http%3A%2F%2Fwww.rpa.org&amp;token=88a64-1-1559851856904"" rel=""nofollow"" target=""_blank"" title=""http://www.rpa.org"">www.rpa.org</a> | <a href=""https://gate.sc?url=https%3A%2F%2Fwww.amazon.com%2FMotion-Experience-Travel-Tony-Hiss%2Fdp%2F1611900115&amp;token=6f5c46-1-1559851856904"" rel=""nofollow"" target=""_blank"" title=""https://www.amazon.com/Motion-Experience-Travel-Tony-Hiss/dp/1611900115"">www.amazon.com/Motion-Experience…iss/dp/1611900115</a></p>"
547814169,Track: Rebuilding Greensburg: Four Years of Progress by APA_Planning,/apa_planning/rebuilding-greensburg-four-years-of-progress,"<p>Mayor Bob Dixson of Greensburg, Kansas, and Stephen Hardy, senior planner with BNIM Architects in Kansas City, take the spotlight on this episode of the APA Podcast. Dixson and Hardy prepared Greensburg’s Sustainable Comprehensive Plan following the May 2007 tornado that devastated the community. They talk with APA's Jim Schwab about the city’s four-year-old efforts to rebuild the community on green principles.</p><p>Learn more: <a href=""https://gate.sc?url=https%3A%2F%2Fwww.planning.org%2Fplanning%2F2009%2Fapr%2Fburnham1.htm&amp;token=c0e3d6-1-1559851859321"" rel=""nofollow"" target=""_blank"" title=""https://www.planning.org/planning/2009/apr/burnham1.htm"">www.planning.org/planning/2009/apr/burnham1.htm</a></p><p>Photo by flickr user J. Stephen Conn: <a href=""https://gate.sc?url=https%3A%2F%2Fwww.flickr.com%2Fphotos%2Fjstephenconn%2F3058274693%2Fin%2Falbum-72157610019364303&amp;token=c9202a-1-1559851859322"" rel=""nofollow"" target=""_blank"" title=""https://www.flickr.com/photos/jstephenconn/3058274693/in/album-72157610019364303"">www.flickr.com/photos/jstephenco…72157610019364303</a></p>"
